time U B V R I J H K
2.573710e+01 -18.659711 -18.668442 -18.768809 -18.672449 -18.944163 -17.412575 -17.718190 -17.662289
2.606110e+01 -18.602030 -18.634418 -18.754470 -18.667918 -18.949710 -17.434109 -17.751942 -17.695310
2.638510e+01 -18.543505 -18.596313 -18.759464 -18.670927 -18.939271 -17.458714 -17.790061 -17.737811
2.681700e+01 -18.463280 -18.550989 -18.747535 -18.673605 -18.951065 -17.493327 -17.840058 -17.784380
2.724900e+01 -18.380553 -18.502882 -18.733445 -18.674982 -18.962895 -17.528912 -17.888810 -17.832405
2.768100e+01 -18.295482 -18.452549 -18.719648 -18.679212 -18.978385 -17.563546 -17.936938 -17.878986
2.822100e+01 -18.185632 -18.388144 -18.702932 -18.682970 -18.998898 -17.610692 -17.998193 -17.939517
2.876100e+01 -18.071369 -18.322161 -18.685295 -18.683934 -19.015821 -17.656906 -18.060691 -17.996107
2.930090e+01 -17.951116 -18.251844 -18.665232 -18.680476 -19.024176 -17.701582 -18.118821 -18.052175
2.984090e+01 -17.826508 -18.177376 -18.635766 -18.668328 -19.026488 -17.743768 -18.169451 -18.102710
3.038090e+01 -17.697412 -18.096659 -18.597472 -18.652307 -19.023538 -17.780966 -18.210720 -18.148783
3.092090e+01 -17.571073 -18.014616 -18.552802 -18.632985 -19.020624 -17.816602 -18.246992 -18.195745
3.167680e+01 -17.406550 -17.904201 -18.492691 -18.612210 -19.020604 -17.867246 -18.299549 -18.260745
3.210880e+01 -17.318409 -17.843708 -18.468977 -18.610951 -19.018124 -17.899875 -18.338270 -18.301820
3.318880e+01 -17.121616 -17.702499 -18.412371 -18.605866 -19.040604 -17.985310 -18.428336 -18.392898
3.426870e+01 -16.928913 -17.556167 -18.354458 -18.598410 -19.065275 -18.067589 -18.513980 -18.473978
3.534870e+01 -16.729903 -17.404167 -18.292144 -18.581843 -19.071426 -18.139678 -18.587773 -18.545063
3.642870e+01 -16.525422 -17.249813 -18.218848 -18.546200 -19.056583 -18.178600 -18.630920 -18.588110
3.750860e+01 -16.332514 -17.099367 -18.130074 -18.496175 -19.020540 -18.189885 -18.640920 -18.603109
3.858860e+01 -16.166773 -16.970796 -18.056788 -18.451598 -18.994918 -18.216500 -18.662871 -18.635067
3.966850e+01 -16.036862 -16.862457 -17.998923 -18.423446 -18.986809 -18.262236 -18.705370 -18.679520
4.074850e+01 -15.919629 -16.761389 -17.943230 -18.394903 -18.976213 -18.302103 -18.741023 -18.718978
4.182840e+01 -15.796491 -16.658481 -17.884622 -18.359185 -18.954604 -18.322856 -18.763523 -18.741478
4.290840e+01 -15.675723 -16.554707 -17.816645 -18.315497 -18.921079 -18.297746 -18.746023 -18.723983
4.398840e+01 -15.545752 -16.447821 -17.742628 -18.257193 -18.875628 -18.247745 -18.702868 -18.689859
4.506830e+01 -15.426648 -16.351628 -17.673108 -18.204572 -18.832684 -18.236012 -18.686674 -18.686281
4.614830e+01 -15.325217 -16.270929 -17.615440 -18.163079 -18.802683 -18.251007 -18.695486 -18.707175
4.722820e+01 -15.233894 -16.199007 -17.560527 -18.121805 -18.769155 -18.255142 -18.696143 -18.716643
4.830820e+01 -15.143193 -16.124954 -17.503219 -18.079445 -18.732104 -18.232643 -18.678641 -18.701110
4.938810e+01 -15.045909 -16.047049 -17.440116 -18.028885 -18.687682 -18.161876 -18.620482 -18.649518
5.046810e+01 -14.941171 -15.963700 -17.372157 -17.973416 -18.633457 -18.068617 -18.542321 -18.584906
5.154800e+01 -14.841412 -15.884419 -17.310116 -17.919926 -18.575772 -18.021117 -18.498631 -18.557811
5.262800e+01 -14.754328 -15.817719 -17.258805 -17.877719 -18.531036 -17.997859 -18.472448 -18.551245
5.370800e+01 -14.677938 -15.759595 -17.208673 -17.837754 -18.487094 -17.951362 -18.432447 -18.524179
5.478790e+01 -14.600035 -15.702720 -17.161778 -17.795283 -18.441338 -17.874005 -18.371784 -18.474623
5.586790e+01 -14.519746 -15.643258 -17.110857 -17.752861 -18.392393 -17.759324 -18.281117 -18.397589
5.694780e+01 -14.442718 -15.584374 -17.063894 -17.711773 -18.341805 -17.640398 -18.187954 -18.322563
5.802780e+01 -14.370733 -15.531630 -17.022708 -17.676813 -18.294176 -17.564694 -18.126107 -18.282559
5.878380e+01 -14.331160 -15.499792 -16.996767 -17.656437 -18.266385 -17.531491 -18.094265 -18.261564
5.986370e+01 -14.271853 -15.459472 -16.967352 -17.628850 -18.228048 -17.472606 -18.044260 -18.227084
6.094370e+01 -14.215992 -15.420832 -16.936220 -17.601276 -18.189762 -17.404422 -17.986100 -18.180120
6.202360e+01 -14.159225 -15.379591 -16.902013 -17.571641 -18.151527 -17.329655 -17.922284 -18.124143
6.310360e+01 -14.103225 -15.338371 -16.868551 -17.543410 -18.113127 -17.260568 -17.859130 -18.072683
6.418350e+01 -14.052883 -15.299083 -16.839123 -17.518297 -18.077511 -17.199900 -17.805974 -18.031234
6.526350e+01 -14.003717 -15.265401 -16.813128 -17.494758 -18.039449 -17.145156 -17.758475 -17.995272
6.634350e+01 -13.953829 -15.231870 -16.787944 -17.469752 -18.003937 -17.089502 -17.710318 -17.956335
6.742340e+01 -13.903007 -15.196824 -16.759454 -17.444404 -17.968622 -17.034502 -17.659665 -17.914431
6.850340e+01 -13.851458 -15.159558 -16.727724 -17.416818 -17.934379 -16.977928 -17.606515 -17.868958
6.958330e+01 -13.803763 -15.121603 -16.698383 -17.390962 -17.901631 -16.923853 -17.555866 -17.827542
7.066330e+01 -13.754740 -15.085907 -16.672295 -17.367998 -17.866299 -16.869782 -17.510215 -17.789572
7.174320e+01 -13.706491 -15.052470 -16.647917 -17.344558 -17.828519 -16.819781 -17.465216 -17.755667
7.282320e+01 -13.657582 -15.020009 -16.621909 -17.320724 -17.794576 -16.770711 -17.422068 -17.719269
7.390320e+01 -13.609390 -14.984217 -16.592691 -17.294974 -17.763231 -16.725713 -17.378922 -17.683806
7.498310e+01 -13.561149 -14.947425 -16.562561 -17.267708 -17.734390 -16.680712 -17.338276 -17.648342
7.606310e+01 -13.511226 -14.909306 -16.533998 -17.243350 -17.703028 -16.632288 -17.297634 -17.614917
7.714300e+01 -13.463076 -14.875816 -16.508051 -17.220523 -17.669200 -16.583216 -17.257630 -17.581958
7.822300e+01 -13.414992 -14.841410 -16.482882 -17.195695 -17.635407 -16.534148 -17.217626 -17.550581
7.930290e+01 -13.366931 -14.806781 -16.454440 -17.170521 -17.601648 -16.491646 -17.181983 -17.520124
8.038290e+01 -13.318899 -14.770048 -16.425085 -17.144366 -17.574151 -16.453223 -17.148841 -17.492167
8.146280e+01 -13.269733 -14.731861 -16.393436 -17.118602 -17.547913 -16.414796 -17.118199 -17.464668
8.254280e+01 -13.221711 -14.696339 -16.366582 -17.094402 -17.519188 -16.372300 -17.083837 -17.438758
8.362280e+01 -13.171923 -14.662722 -16.339842 -17.070145 -17.489243 -16.327303 -17.050694 -17.410804
8.470270e+01 -13.123979 -14.628159 -16.311374 -17.043995 -17.455555 -16.283228 -17.015692 -17.382851
8.578270e+01 -13.078525 -14.592758 -16.282186 -17.018788 -17.426874 -16.244805 -16.987555 -17.357400
8.686260e+01 -13.029468 -14.555870 -16.252848 -16.992705 -17.400647 -16.212958 -16.962550 -17.334900
8.794260e+01 -12.979750 -14.518823 -16.221272 -16.966509 -17.378206 -16.179535 -16.937553 -17.314448
8.902250e+01 -12.932524 -14.484309 -16.192869 -16.942391 -17.350766 -16.141118 -16.910051 -17.291947
9.010250e+01 -12.883494 -14.448675 -16.166034 -16.917792 -17.320833 -16.101115 -16.882547 -17.268999
9.118240e+01 -12.838140 -14.414402 -16.136812 -16.891117 -17.289698 -16.061122 -16.854409 -17.246050
9.226240e+01 -12.790365 -14.378858 -16.106809 -16.864037 -17.263488 -16.027702 -16.830046 -17.223999
9.334240e+01 -12.741349 -14.342958 -16.076023 -16.838863 -17.241070 -15.997706 -16.809406 -17.206050
9.442230e+01 -12.694227 -14.306373 -16.046754 -16.814291 -17.217369 -15.968370 -16.789405 -17.188550
9.550230e+01 -12.645256 -14.272794 -16.017688 -16.789243 -17.191165 -15.934956 -16.767540 -17.168997
9.658220e+01 -12.600027 -14.238571 -15.988477 -16.762639 -17.161261 -15.899958 -16.744400 -17.151048
9.766220e+01 -12.552946 -14.203093 -15.959265 -16.736094 -17.132558 -15.864963 -16.721899 -17.131048
9.874210e+01 -12.504006 -14.168323 -15.928494 -16.710453 -17.107665 -15.834964 -16.699398 -17.113100
9.982210e+01 -12.457558 -14.132871 -15.898551 -16.685387 -17.086467 -15.805636 -16.679395 -17.095599
1.009020e+02 -12.410540 -14.098488 -15.869343 -16.659814 -17.062777 -15.775638 -16.659395 -17.078100
1.019820e+02 -12.366010 -14.066452 -15.841085 -16.635294 -17.034083 -15.746318 -16.639393 -17.063100
1.030620e+02 -12.318994 -14.033344 -15.813592 -16.609846 -17.006584 -15.716321 -16.619391 -17.045599
1.041420e+02 -12.272015 -13.998831 -15.782841 -16.583737 -16.979203 -15.686323 -16.599389 -17.028101
1.052220e+02 -12.225047 -13.964535 -15.753744 -16.558174 -16.955515 -15.657916 -16.577528 -17.012654
1.063020e+02 -12.179965 -13.930397 -15.724599 -16.533637 -16.931829 -15.629506 -16.557526 -16.995153
1.073820e+02 -12.135507 -13.899844 -15.699554 -16.509670 -16.906828 -15.601104 -16.539386 -16.979705
1.084620e+02 -12.088561 -13.867692 -15.671315 -16.485644 -16.880643 -15.573606 -16.520023 -16.964705
1.095420e+02 -12.044130 -13.834851 -15.644627 -16.461623 -16.854460 -15.545201 -16.500022 -16.947653
1.106220e+02 -11.999158 -13.801859 -15.615592 -16.437099 -16.830778 -15.517705 -16.480659 -16.932206
1.117020e+02 -11.954774 -13.768878 -15.587310 -16.412582 -16.808278 -15.491801 -16.462520 -16.916759
1.127820e+02 -11.910984 -13.738400 -15.561517 -16.389168 -16.785777 -15.463400 -16.443157 -16.901761
1.138620e+02 -11.868540 -13.706827 -15.535639 -16.366611 -16.762097 -15.438403 -16.425016 -16.886760
1.149410e+02 -11.824769 -13.677244 -15.509057 -16.342649 -16.737098 -15.410905 -16.407515 -16.871758
1.159130e+02 -11.787929 -13.649478 -15.484169 -16.320646 -16.715918 -15.387505 -16.390655 -16.858815
1.168850e+02 -11.748636 -13.620259 -15.458455 -16.299614 -16.694739 -15.364106 -16.373153 -16.844259
1.178570e+02 -11.709907 -13.592340 -15.434378 -16.279071 -16.676064 -15.341608 -16.358152 -16.831315
1.189370e+02 -11.668114 -13.563136 -15.409393 -16.256651 -16.653563 -15.315711 -16.340651 -16.816316
1.199090e+02 -11.631898 -13.537568 -15.385416 -16.235685 -16.633563 -15.294813 -16.323790 -16.803813
1.208810e+02 -11.595142 -13.511046 -15.362876 -16.214661 -16.612388 -15.271420 -16.308789 -16.791315
1.218530e+02 -11.558938 -13.484360 -15.338803 -16.193639 -16.591213 -15.248922 -16.293148 -16.778371
1.228250e+02 -11.522740 -13.456653 -15.314732 -16.172619 -16.570042 -15.226422 -16.278147 -16.765871
1.239050e+02 -11.483507 -13.428508 -15.288219 -16.150211 -16.547542 -15.203030 -16.261286 -16.752925
1.248770e+02 -11.449287 -13.403314 -15.266594 -16.130700 -16.530041 -15.182137 -16.246286 -16.740425
1.258490e+02 -11.415609 -13.377953 -15.242626 -16.109743 -16.510042 -15.159640 -16.231284 -16.727925
1.268210e+02 -11.379984 -13.352492 -15.220962 -16.091168 -16.490202 -15.138748 -16.216283 -16.715427
1.277930e+02 -11.346329 -13.328167 -15.196997 -16.070213 -16.470202 -15.117858 -16.201283 -16.702926
1.287650e+02 -11.312137 -13.303001 -15.174557 -16.049200 -16.449033 -15.095361 -16.186282 -16.692483
1.298450e+02 -11.275994 -13.275213 -15.149576 -16.027297 -16.429034 -15.071974 -16.169422 -16.677485
1.308170e+02 -11.244317 -13.251055 -15.126495 -16.008357 -16.409033 -15.051974 -16.154421 -16.667482
1.317890e+02 -11.211223 -13.226923 -15.104054 -15.987841 -16.390367 -15.031976 -16.141920 -16.654984
1.327610e+02 -11.180082 -13.204107 -15.082595 -15.969336 -16.371703 -15.012701 -16.126919 -16.642484
1.337330e+02 -11.148957 -13.180138 -15.060979 -15.949335 -16.351703 -14.992702 -16.111919 -16.632042
1.348130e+02 -11.114823 -13.154687 -15.036099 -15.926953 -16.329203 -14.969318 -16.096917 -16.619541
1.357850e+02 -11.084225 -13.130722 -15.014483 -15.907387 -16.310538 -14.949319 -16.082559 -16.607040
1.367570e+02 -11.053131 -13.107926 -14.992202 -15.888003 -16.293039 -14.929322 -16.069416 -16.596603
1.377290e+02 -11.024525 -13.085131 -14.970651 -15.869503 -16.274375 -14.910940 -16.055058 -16.584100
1.387010e+02 -10.993950 -13.063357 -14.949198 -15.851065 -16.256877 -14.890941 -16.042558 -16.574100
1.396730e+02 -10.965351 -13.040564 -14.927587 -15.831064 -16.236877 -14.872559 -16.027556 -16.561599
1.399960e+02 -10.957319 -13.034231 -14.920246 -15.825067 -16.230715 -14.864179 -16.023199 -16.559099
